step,policy_loss,qf1_loss,qf2_loss,vf_loss,vf_pred,alpha,wall_sec
24200,-113.48807525634766,148.56422424316406,144.31600952148438,14.743589401245117,-11.480921745300293,0.0,1264.5284056663513
24300,-104.46916198730469,126.7533950805664,149.0140838623047,12.721397399902344,-10.407089233398438,0.0,1269.8254225254059
24400,-36.98085021972656,128.27926635742188,126.10130310058594,13.814811706542969,-8.306260108947754,0.0,1275.836497783661
24500,-23.507652282714844,123.12793731689453,123.83248901367188,13.017704963684082,-9.154592514038086,0.0,1279.4350788593292
24600,-73.27001953125,122.48789978027344,129.58836364746094,12.911526679992676,-9.277140617370605,0.0,1283.8286333084106
24700,-73.3699951171875,147.86245727539062,161.34463500976562,13.66286849975586,-12.139331817626953,0.0,1289.387279510498
24800,-84.59835052490234,135.305419921875,131.8959197998047,13.913331985473633,-11.963518142700195,0.0,1294.2216348648071
24900,-46.964664459228516,127.81732940673828,127.50109100341797,12.851171493530273,-9.7487154006958,0.0,1299.6380791664124
25000,-86.69207763671875,125.2330322265625,139.29562377929688,12.841033935546875,-12.104668617248535,0.0,1305.9700541496277
25100,-31.293004989624023,113.350341796875,147.53121948242188,12.525574684143066,-10.72131061553955,0.0,1310.066005706787
25200,-106.94377136230469,132.91415405273438,137.63031005859375,14.39742660522461,-12.328567504882812,0.0,1314.4606003761292
25300,-118.1085205078125,114.12614440917969,108.27227020263672,14.419279098510742,-10.70187759399414,0.0,1319.4058756828308
25400,-42.88656234741211,103.16695404052734,121.5884017944336,13.074299812316895,-10.703547477722168,0.0,1324.1624624729156
25500,-100.01679992675781,136.13221740722656,129.9610137939453,12.758207321166992,-9.0958833694458,0.0,1329.0851354599
25600,-28.680770874023438,109.5600357055664,112.03146362304688,11.375584602355957,-9.398247718811035,0.0,1334.935057401657
25700,-72.7445068359375,118.02873992919922,127.03089141845703,13.506537437438965,-12.102824211120605,0.0,1340.8141567707062
25800,-53.6693000793457,109.37863159179688,112.98786926269531,13.629504203796387,-11.532136917114258,0.0,1342.9701836109161
25900,-176.08132934570312,151.3447265625,139.2224884033203,13.423078536987305,-9.908341407775879,0.0,1352.1191191673279
26000,-120.4263916015625,142.10585021972656,143.50457763671875,13.759317398071289,-12.591998100280762,0.0,1359.3015975952148
26100,-46.28413391113281,148.9676513671875,150.84059143066406,15.135831832885742,-9.673315048217773,0.0,1365.2364192008972
26200,-45.105167388916016,129.76231384277344,138.59271240234375,13.179481506347656,-10.190751075744629,0.0,1368.8232815265656
26300,-79.78579711914062,149.97491455078125,151.43292236328125,16.076526641845703,-10.804553985595703,0.0,1374.1387581825256
26400,-54.950374603271484,125.44639587402344,130.32025146484375,11.889416694641113,-11.926907539367676,0.0,1378.5419006347656
26500,-28.791767120361328,138.64273071289062,130.318359375,13.359560012817383,-10.392845153808594,0.0,1382.6976358890533
26600,-31.431610107421875,111.2947006225586,117.6780014038086,12.486717224121094,-9.737590789794922,0.0,1388.7245247364044
26700,-52.66105651855469,140.30848693847656,148.46499633789062,15.445266723632812,-11.41604995727539,0.0,1393.7986252307892
26800,-54.0938720703125,127.37458801269531,128.63763427734375,12.548622131347656,-10.275069236755371,0.0,1399.1944978237152
26900,-42.48496627807617,116.41221618652344,113.21490478515625,12.129735946655273,-10.56209945678711,0.0,1403.9981887340546
27000,-46.27702331542969,115.92771911621094,116.8031234741211,13.948867797851562,-10.545683860778809,0.0,1408.9540991783142
27100,-43.109779357910156,127.61090087890625,133.7204132080078,14.233484268188477,-10.782217025756836,0.0,1413.6852493286133
27200,-115.22004699707031,150.77310180664062,142.0950164794922,13.266282081604004,-11.581034660339355,0.0,1418.6068518161774
27300,-75.72625732421875,117.24061584472656,112.8027572631836,13.771175384521484,-11.585676193237305,0.0,1427.8877112865448
27400,-54.54658126831055,144.78695678710938,156.52972412109375,12.721477508544922,-9.703132629394531,0.0,1430.0308766365051
27500,-73.18533325195312,112.34394836425781,117.58196258544922,13.234281539916992,-10.726018905639648,0.0,1435.4295148849487
27600,-65.7098617553711,122.05941772460938,133.16134643554688,13.308855056762695,-8.260673522949219,0.0,1439.6290152072906
27700,-86.24195098876953,127.92118835449219,127.08692932128906,14.206034660339355,-9.410120010375977,0.0,1443.894040107727
27800,-57.572509765625,152.34878540039062,158.7175750732422,14.028463363647461,-10.457669258117676,0.0,1449.3621199131012
27900,-67.39606475830078,115.2802963256836,116.85204315185547,13.603500366210938,-11.140217781066895,0.0,1455.140863418579
28000,-42.15999984741211,132.20159912109375,129.97244262695312,12.843866348266602,-8.944631576538086,0.0,1459.0921511650085
28100,-33.14474868774414,128.9844970703125,123.25823211669922,14.779017448425293,-11.608007431030273,0.0,1460.7346584796906
28200,-48.258113861083984,129.29721069335938,122.21307373046875,14.315242767333984,-12.094661712646484,0.0,1467.824714899063
28300,-56.531410217285156,129.13613891601562,131.058837890625,12.958108901977539,-10.639381408691406,0.0,1473.3375012874603
28400,-42.51385498046875,123.91067504882812,131.86343383789062,14.244980812072754,-12.097588539123535,0.0,1478.06467294693
28500,-33.646766662597656,111.92823791503906,145.00900268554688,14.351344108581543,-10.365342140197754,0.0,1483.12038064003
28600,-103.7942123413086,144.4897918701172,139.13914489746094,15.25160026550293,-12.177037239074707,0.0,1487.5989923477173
28700,-28.061927795410156,115.34184265136719,120.20059204101562,15.314205169677734,-7.972293376922607,0.0,1490.4902122020721
28800,-46.94328689575195,129.99282836914062,129.86990356445312,13.982150077819824,-10.714179039001465,0.0,1496.9508397579193
28900,-121.47853088378906,116.0442123413086,116.43592834472656,12.958386421203613,-10.106376647949219,0.0,1501.685578584671
29000,-77.92864990234375,124.83045959472656,112.30943298339844,14.491440773010254,-9.487968444824219,0.0,1507.160313129425
29100,-34.09212112426758,112.77005767822266,126.28271484375,12.77135944366455,-11.111343383789062,0.0,1510.8585529327393
29200,-40.49574279785156,175.46359252929688,179.73684692382812,14.147672653198242,-11.142614364624023,0.0,1516.3481521606445
29300,-73.52230834960938,132.41363525390625,132.02122497558594,13.214329719543457,-9.128894805908203,0.0,1521.8432383537292
29400,-76.08406829833984,135.79776000976562,130.68032836914062,14.274299621582031,-11.216455459594727,0.0,1527.7039697170258
29500,-71.63072204589844,133.1665802001953,131.05984497070312,13.5731201171875,-8.90451717376709,0.0,1531.8747153282166
29600,-56.83793640136719,114.36817932128906,115.0761947631836,13.591801643371582,-9.178839683532715,0.0,1535.6066875457764
29700,-38.45408630371094,118.77909851074219,130.62217712402344,13.71270751953125,-9.913777351379395,0.0,1539.7361142635345
29800,-60.19892501831055,125.39198303222656,115.87586975097656,12.541231155395508,-9.224447250366211,0.0,1544.8875393867493
29900,-83.96800994873047,125.44023132324219,129.99171447753906,12.162041664123535,-9.615251541137695,0.0,1546.5011162757874
30000,-103.260986328125,114.06188201904297,116.91761016845703,13.59616470336914,-9.981799125671387,0.0,1551.1317570209503
30100,-37.47348403930664,137.2572479248047,134.5214080810547,13.494837760925293,-9.305438041687012,0.0,1557.7874195575714
30200,-53.774925231933594,117.93199920654297,116.96361541748047,12.921958923339844,-12.333564758300781,0.0,1562.5763912200928
30300,-55.15563201904297,127.38349914550781,110.65104675292969,12.944210052490234,-10.40383529663086,0.0,1568.0245027542114
30400,-69.64427185058594,117.95651245117188,145.4352264404297,13.03748893737793,-10.19542121887207,0.0,1573.9723308086395
30500,-85.69709014892578,122.48097229003906,122.5274658203125,14.932703971862793,-10.301324844360352,0.0,1576.2300996780396
30600,-54.97795867919922,125.60647583007812,136.54310607910156,14.127901077270508,-11.406930923461914,0.0,1581.7309188842773
30700,-45.22396469116211,140.2333984375,133.40994262695312,13.629842758178711,-10.826714515686035,0.0,1587.7667117118835
30800,-62.51090621948242,137.08226013183594,141.368896484375,14.565488815307617,-10.22064208984375,0.0,1591.7086176872253
30900,-35.20886993408203,149.96180725097656,157.34292602539062,12.95919132232666,-11.035633087158203,0.0,1595.8345484733582
31000,-88.4060287475586,135.06549072265625,127.50917053222656,14.087804794311523,-10.94942855834961,0.0,1600.9387896060944
31100,-77.82319641113281,135.44094848632812,144.457275390625,14.0968599319458,-9.821782112121582,0.0,1605.4890282154083
31200,-59.028568267822266,130.9885711669922,124.02388763427734,14.125161170959473,-9.85617446899414,0.0,1607.8883953094482
31300,-30.372648239135742,143.6134796142578,158.37155151367188,12.752792358398438,-11.704168319702148,0.0,1612.6388530731201
31400,-125.23582458496094,164.18167114257812,165.8519744873047,13.426371574401855,-10.654329299926758,0.0,1619.2415766716003
31500,-34.089385986328125,118.59989929199219,120.39659881591797,15.294601440429688,-11.638163566589355,0.0,1624.0864000320435
31600,-46.69268798828125,134.46971130371094,133.8574981689453,12.983278274536133,-10.697433471679688,0.0,1629.0204417705536
31700,-67.17662811279297,135.77581787109375,147.5330352783203,13.77479362487793,-12.156492233276367,0.0,1635.0985453128815
31800,-51.27492904663086,117.08721160888672,127.18824768066406,12.605048179626465,-9.776079177856445,0.0,1638.2078127861023
31900,-74.67261505126953,112.1449203491211,116.71721649169922,14.338241577148438,-12.642379760742188,0.0,1644.783783197403
32000,-114.67963409423828,144.84133911132812,158.20469665527344,16.788894653320312,-12.320779800415039,0.0,1649.0375940799713
32100,-88.77130889892578,121.33834838867188,109.72431945800781,12.219221115112305,-11.421629905700684,0.0,1655.8171441555023
32200,-40.942935943603516,124.75558471679688,121.52294158935547,14.597076416015625,-8.92638111114502,0.0,1660.6927971839905
32300,-79.36785888671875,126.54164123535156,126.82120513916016,14.580692291259766,-12.307765007019043,0.0,1664.755334854126
32400,-65.53133392333984,119.1214828491211,123.14768981933594,14.45465087890625,-10.77315902709961,0.0,1672.6813662052155
32500,-59.55558776855469,132.39459228515625,130.90963745117188,12.82885456085205,-11.999886512756348,0.0,1679.0434758663177
32600,-76.43556213378906,121.17178344726562,126.56999206542969,13.509562492370605,-12.194497108459473,0.0,1685.9300665855408
32700,-74.08811950683594,132.6133575439453,131.04937744140625,13.28580093383789,-9.744717597961426,0.0,1691.1877048015594
32800,-51.39020919799805,137.5874786376953,136.7028350830078,12.296074867248535,-8.151304244995117,0.0,1695.0980548858643
32900,-105.93373107910156,123.25896453857422,128.8106231689453,13.68743896484375,-11.176041603088379,0.0,1699.588421344757
33000,-98.82758331298828,125.4837875366211,119.17839050292969,13.75323486328125,-12.354154586791992,0.0,1705.660168647766
33100,-101.69477081298828,148.9888458251953,145.7837677001953,12.375969886779785,-8.707586288452148,0.0,1711.3792843818665
33200,-24.306194305419922,135.0534210205078,127.62964630126953,12.296823501586914,-10.404162406921387,0.0,1719.1372559070587
33300,-125.45243835449219,119.89981842041016,125.3385009765625,14.462419509887695,-13.289419174194336,0.0,1724.5854225158691
33400,-81.75806427001953,151.5751495361328,149.44224548339844,14.52852725982666,-10.10398006439209,0.0,1725.9771926403046
33500,-81.0509033203125,135.37554931640625,135.06454467773438,15.043805122375488,-12.618616104125977,0.0,1730.6588456630707
33600,-33.06210708618164,117.73463439941406,116.6583251953125,13.660998344421387,-10.174980163574219,0.0,1735.3414993286133
33700,-91.56796264648438,122.27005767822266,124.16871643066406,13.927797317504883,-13.675138473510742,0.0,1740.0900573730469
33800,-87.0767822265625,143.53904724121094,148.5028839111328,14.617561340332031,-13.314343452453613,0.0,1744.585974931717
33900,-103.44761657714844,118.13782501220703,117.34468841552734,14.219342231750488,-11.45069408416748,0.0,1750.3853945732117
34000,-60.4232292175293,149.68287658691406,157.14503479003906,14.653303146362305,-12.557608604431152,0.0,1752.7008051872253
34100,-141.4688720703125,140.8577880859375,141.28713989257812,14.725739479064941,-12.124399185180664,0.0,1758.1713325977325
34200,-46.196712493896484,129.7915496826172,126.16588592529297,12.572869300842285,-11.958826065063477,0.0,1763.6308839321136
34300,-58.18251037597656,117.24063110351562,122.19203186035156,13.028464317321777,-10.624900817871094,0.0,1767.5837478637695
34400,-51.19059371948242,129.276123046875,130.69078063964844,12.57839584350586,-11.230939865112305,0.0,1773.023957490921
34500,-40.54195785522461,122.60844421386719,115.20857238769531,12.83730697631836,-11.572279930114746,0.0,1778.3387310504913
34600,-36.34376907348633,140.57469177246094,140.94483947753906,14.558069229125977,-9.625548362731934,0.0,1783.6811678409576
34700,-63.66758728027344,132.40243530273438,131.7495880126953,15.203441619873047,-11.753799438476562,0.0,1786.388867855072
34800,-51.00550842285156,142.60975646972656,132.1437530517578,12.775211334228516,-11.059259414672852,0.0,1791.2629504203796
34900,-127.73521423339844,123.35752868652344,121.33082580566406,15.817890167236328,-11.894771575927734,0.0,1796.7877762317657
35000,-66.53218841552734,121.74089050292969,131.43450927734375,14.09821605682373,-13.57736873626709,0.0,1801.8132603168488
35100,-69.02678680419922,126.87895965576172,120.28424835205078,13.16232967376709,-10.64453125,0.0,1807.3229026794434
35200,-54.382179260253906,156.76690673828125,158.08958435058594,12.771921157836914,-10.53567886352539,0.0,1812.4722754955292
35300,-51.83490753173828,151.45962524414062,156.1411895751953,13.305276870727539,-9.778595924377441,0.0,1814.5446617603302
35400,-104.47439575195312,150.69715881347656,129.92037963867188,12.904614448547363,-12.36430549621582,0.0,1819.2884006500244
35500,-65.99757385253906,128.23594665527344,124.78990173339844,13.25048828125,-9.471057891845703,0.0,1824.1273710727692
35600,-29.479774475097656,124.86795806884766,143.51571655273438,13.681428909301758,-10.552520751953125,0.0,1828.14115691185
35700,-89.0225601196289,127.64697265625,140.0529022216797,12.898927688598633,-10.227065086364746,0.0,1832.6910381317139
35800,-87.60161590576172,136.4971160888672,135.16217041015625,13.66555404663086,-10.909368515014648,0.0,1837.6890034675598
35900,-141.21234130859375,143.47317504882812,141.87498474121094,14.57592487335205,-11.746658325195312,0.0,1841.7665820121765
36000,-31.403226852416992,130.1644744873047,132.95864868164062,13.80962085723877,-10.083173751831055,0.0,1847.083639383316
36100,-52.66399383544922,125.94440460205078,132.0886993408203,13.1705904006958,-9.915750503540039,0.0,1852.832487821579
36200,-142.10293579101562,131.68881225585938,120.74476623535156,14.173453330993652,-10.610906600952148,0.0,1858.015332698822
36300,-46.82173538208008,154.59654235839844,156.34201049804688,12.78467082977295,-10.523756980895996,0.0,1859.2100343704224
36400,-54.69276428222656,163.018798828125,158.20700073242188,14.466419219970703,-8.992063522338867,0.0,1864.087644815445
36500,-44.84983825683594,131.8161163330078,132.127197265625,15.783514022827148,-10.566387176513672,0.0,1868.4135990142822
36600,-67.25554656982422,134.35691833496094,137.49525451660156,12.928951263427734,-10.990889549255371,0.0,1872.6269810199738
36700,-111.23889923095703,130.4485626220703,138.0603790283203,14.76833724975586,-12.201292037963867,0.0,1876.9784426689148
36800,-35.68503189086914,136.79171752929688,136.43319702148438,14.470155715942383,-9.869691848754883,0.0,1881.1261503696442
36900,-95.18803405761719,127.19602966308594,134.17042541503906,13.877878189086914,-11.525403022766113,0.0,1886.0578033924103
37000,-38.1674919128418,141.9921875,146.50889587402344,14.969846725463867,-11.171454429626465,0.0,1887.9175791740417
37100,-54.00026321411133,157.392333984375,155.32205200195312,14.08985710144043,-11.009293556213379,0.0,1891.632873058319
37200,-122.26591491699219,128.57923889160156,116.10010528564453,13.360992431640625,-10.250240325927734,0.0,1896.4054849147797
37300,-90.29447174072266,127.26377868652344,122.8995590209961,12.948312759399414,-13.93145751953125,0.0,1900.829138994217
37400,-43.65089416503906,120.29946899414062,115.39299011230469,16.45577621459961,-11.825966835021973,0.0,1904.8945825099945
37500,-73.10686492919922,124.05572509765625,127.468017578125,14.352434158325195,-11.673952102661133,0.0,1910.7765209674835
37600,-80.69886779785156,111.60385131835938,117.36365509033203,13.016976356506348,-11.07509708404541,0.0,1915.298452615738
37700,-35.61457443237305,148.0063934326172,151.11354064941406,12.862677574157715,-10.288785934448242,0.0,1916.6569702625275
37800,-45.4085578918457,125.09196472167969,129.57662963867188,14.536322593688965,-10.364877700805664,0.0,1921.3361847400665
37900,-40.910762786865234,121.31382751464844,129.1248779296875,13.643774032592773,-11.024737358093262,0.0,1925.589201450348
38000,-46.18300247192383,179.11489868164062,176.35740661621094,13.761221885681152,-11.24370002746582,0.0,1930.5229940414429
38100,-100.22480773925781,120.3029556274414,132.0628662109375,14.570575714111328,-11.76498794555664,0.0,1936.2655062675476
38200,-36.14238739013672,124.22419738769531,132.8178253173828,14.099349975585938,-10.57108211517334,0.0,1940.7930979728699
38300,-48.04277801513672,140.64198303222656,141.75875854492188,14.292052268981934,-11.761281967163086,0.0,1945.304384469986
38400,-52.5743408203125,149.4160919189453,159.16262817382812,14.455961227416992,-11.189983367919922,0.0,1948.0943684577942
38500,-114.78285217285156,130.0008544921875,125.88510131835938,14.467000961303711,-11.565620422363281,0.0,1952.2312214374542
38600,-25.282188415527344,137.3430938720703,144.10592651367188,12.92995834350586,-10.750587463378906,0.0,1955.8527536392212
38700,-42.55755615234375,123.18099212646484,129.92825317382812,14.450281143188477,-9.656603813171387,0.0,1960.1414964199066
38800,-59.591026306152344,116.54097747802734,124.64037322998047,14.26138687133789,-9.707295417785645,0.0,1964.731121301651
38900,-66.18326568603516,132.94354248046875,133.97247314453125,14.013151168823242,-12.430609703063965,0.0,1970.2424142360687
39000,-50.062557220458984,153.63327026367188,155.76382446289062,13.575785636901855,-8.849255561828613,0.0,1974.463330745697
39100,-49.87351608276367,115.79425048828125,112.01776885986328,13.658665657043457,-9.389238357543945,0.0,1977.291198015213
39200,-89.10945892333984,136.68296813964844,135.89010620117188,12.782085418701172,-9.605953216552734,0.0,1981.23721909523
39300,-64.282958984375,139.11354064941406,133.60589599609375,13.336321830749512,-11.180024147033691,0.0,1985.8610534667969
39400,-43.15269470214844,122.98936462402344,124.01359558105469,12.779008865356445,-10.68132209777832,0.0,1991.1092903614044
39500,-71.45368194580078,118.28269958496094,117.71036529541016,14.388057708740234,-11.761323928833008,0.0,1995.1122641563416
39600,-72.46339416503906,128.53399658203125,132.6582489013672,14.308927536010742,-10.629389762878418,0.0,1999.7441601753235
39700,-64.10336303710938,142.40896606445312,148.23155212402344,12.02772331237793,-10.168220520019531,0.0,2004.2190313339233
39800,-29.700469970703125,138.25938415527344,144.21963500976562,14.52000617980957,-11.758466720581055,0.0,2006.1577479839325
39900,-97.98023986816406,157.06552124023438,156.01199340820312,13.838913917541504,-12.273528099060059,0.0,2011.1342520713806
40000,-124.41728210449219,120.0486068725586,112.93177795410156,12.12142276763916,-11.695547103881836,0.0,2016.23357462883
40100,-49.841651916503906,129.66714477539062,147.26072692871094,13.01211929321289,-10.277618408203125,0.0,2020.7491862773895
40200,-54.619258880615234,143.51873779296875,141.5061492919922,13.334716796875,-9.417411804199219,0.0,2025.5856630802155
40300,-96.53910827636719,130.77163696289062,142.3679962158203,13.039772033691406,-11.916202545166016,0.0,2030.2561438083649
40400,-89.37062072753906,140.58509826660156,140.572265625,12.78892707824707,-11.569008827209473,0.0,2034.9424977302551
40500,-87.61489868164062,111.75202941894531,123.28558349609375,14.041191101074219,-11.321907997131348,0.0,2036.5784602165222
40600,-59.682701110839844,109.83570098876953,110.12732696533203,12.539180755615234,-11.1985502243042,0.0,2041.3973336219788
40700,-71.20491027832031,135.04269409179688,163.3434600830078,14.780252456665039,-14.436375617980957,0.0,2045.604493379593
40800,-92.4336929321289,126.1846923828125,122.77622985839844,15.45096206665039,-12.298456192016602,0.0,2050.113769054413
40900,-161.34071350097656,156.66937255859375,155.4684600830078,12.534420013427734,-10.772407531738281,0.0,2054.568320274353
41000,-68.06068420410156,138.35865783691406,145.28164672851562,14.642931938171387,-11.694700241088867,0.0,2058.4347908496857
41100,-39.42859649658203,122.88116455078125,116.98094177246094,15.645453453063965,-12.17386245727539,0.0,2062.7605872154236
41200,-92.11148071289062,145.83560180664062,137.51548767089844,14.598323822021484,-10.722530364990234,0.0,2065.5990591049194
41300,-42.038063049316406,128.40679931640625,124.85637664794922,12.825215339660645,-11.995338439941406,0.0,2070.7196390628815
41400,-119.53201293945312,130.0929718017578,128.0030975341797,12.543444633483887,-11.532377243041992,0.0,2075.518235683441
41500,-65.94239807128906,143.57606506347656,151.51480102539062,13.751115798950195,-10.415566444396973,0.0,2079.7232875823975
41600,-116.29023742675781,113.75881958007812,112.36639404296875,13.492969512939453,-11.463851928710938,0.0,2084.4197404384613
41700,-56.4432373046875,153.33453369140625,148.5271453857422,14.605563163757324,-12.632463455200195,0.0,2089.0733008384705
41800,-95.15715789794922,125.04967498779297,118.74105072021484,13.944393157958984,-11.636160850524902,0.0,2093.7360463142395
41900,-32.28571319580078,150.1201934814453,144.6640167236328,13.330103874206543,-12.403443336486816,0.0,2095.4824216365814
42000,-51.134159088134766,123.79338073730469,120.757080078125,13.51091194152832,-11.385078430175781,0.0,2100.3251554965973
42100,-39.61989212036133,161.9804229736328,160.36590576171875,14.501497268676758,-11.264039993286133,0.0,2105.0684113502502
42200,-129.85804748535156,121.68838500976562,125.54769134521484,14.731504440307617,-10.33116340637207,0.0,2108.854516506195
42300,-23.83530044555664,159.81272888183594,153.8371124267578,14.590270042419434,-9.500009536743164,0.0,2114.02197933197
42400,-60.64902877807617,127.02355194091797,130.92381286621094,13.893575668334961,-10.656072616577148,0.0,2119.080100297928
42500,-62.10612106323242,144.07994079589844,133.4594268798828,13.997821807861328,-12.437628746032715,0.0,2124.096761703491
42600,-62.61347961425781,123.05140686035156,124.60159301757812,14.779354095458984,-10.690271377563477,0.0,2125.6680660247803
42700,-29.360071182250977,146.04864501953125,133.10357666015625,13.352787971496582,-9.702360153198242,0.0,2130.2431139945984
42800,-65.35608673095703,137.60623168945312,139.72503662109375,14.090978622436523,-11.970248222351074,0.0,2134.596813440323
42900,-64.6785659790039,120.7408218383789,127.26882934570312,14.80552864074707,-10.169793128967285,0.0,2139.784846305847
43000,-65.90367889404297,120.34877014160156,120.93204498291016,13.0121431350708,-10.259773254394531,0.0,2144.2802164554596
43100,-92.77962493896484,104.01960754394531,112.05034637451172,12.843650817871094,-9.962120056152344,0.0,2148.871921300888
43200,-44.38762283325195,123.97821044921875,126.66130828857422,15.331302642822266,-14.209928512573242,0.0,2153.240697860718
43300,-88.74376678466797,164.99380493164062,163.08502197265625,14.62936782836914,-11.468165397644043,0.0,2155.366191625595
43400,-46.3443717956543,124.19013214111328,124.39935302734375,13.636181831359863,-8.967597007751465,0.0,2159.4836733341217
43500,-59.310951232910156,129.005126953125,131.8993682861328,16.2083683013916,-8.826766967773438,0.0,2164.963829278946
43600,-42.470497131347656,113.51490783691406,113.56790161132812,14.308006286621094,-8.757801055908203,0.0,2170.786453485489
43700,-79.39191436767578,121.4433364868164,116.75142669677734,12.24531078338623,-9.175442695617676,0.0,2174.7460010051727
43800,-63.33551788330078,122.219970703125,122.75215148925781,14.353556632995605,-12.063796043395996,0.0,2178.9515862464905
43900,-83.43846130371094,121.04308319091797,120.8161392211914,13.617958068847656,-9.368788719177246,0.0,2183.67467212677
44000,-35.06023406982422,154.1134796142578,154.3913116455078,14.363762855529785,-10.85067081451416,0.0,2184.9128499031067
44100,-94.02942657470703,132.77923583984375,139.0511932373047,13.424495697021484,-12.500711441040039,0.0,2188.958143234253
44200,-59.10435485839844,118.41068267822266,126.12820434570312,14.734443664550781,-10.341415405273438,0.0,2192.853231906891
44300,-93.18290710449219,128.15542602539062,130.28843688964844,14.340414047241211,-12.238577842712402,0.0,2197.7777366638184
44400,-53.877479553222656,126.32582092285156,121.94207000732422,14.627900123596191,-10.457795143127441,0.0,2202.8216185569763
44500,-114.11729431152344,130.75637817382812,131.01638793945312,14.6135835647583,-10.883161544799805,0.0,2208.0032103061676
44600,-112.18672180175781,117.53296661376953,129.90444946289062,13.212739944458008,-10.906854629516602,0.0,2212.812829017639
44700,-45.62563705444336,123.78340911865234,124.479736328125,13.647415161132812,-12.328431129455566,0.0,2214.796077489853
44800,-43.18766403198242,136.42105102539062,135.17922973632812,14.298690795898438,-9.538407325744629,0.0,2219.2163496017456
44900,-97.02999877929688,150.69509887695312,151.0048065185547,13.593059539794922,-10.634544372558594,0.0,2223.4723014831543
45000,-111.42900085449219,135.6974334716797,132.54818725585938,14.27069091796875,-13.052928924560547,0.0,2229.059417247772
45100,-40.61747741699219,118.328369140625,125.20861053466797,12.191186904907227,-9.982504844665527,0.0,2233.3361418247223
45200,-45.4593505859375,120.3412094116211,132.09384155273438,13.554304122924805,-11.058833122253418,0.0,2237.7136929035187
45300,-92.1546401977539,124.10414123535156,129.22439575195312,14.062084197998047,-11.362730026245117,0.0,2242.528698205948
45400,-41.531982421875,123.4458999633789,129.70584106445312,13.402852058410645,-10.048877716064453,0.0,2245.417706012726
45500,-132.87228393554688,124.74716186523438,125.41801452636719,13.945009231567383,-12.056492805480957,0.0,2249.8209958076477
45600,-34.362510681152344,127.71100616455078,123.0724868774414,13.133939743041992,-10.065446853637695,0.0,2254.9138667583466
45700,-34.99156188964844,125.51151275634766,129.72264099121094,12.929213523864746,-9.800111770629883,0.0,2260.0248432159424
45800,-55.34347915649414,142.0449981689453,144.83761596679688,14.230668067932129,-10.879206657409668,0.0,2264.3855607509613
45900,-90.10021209716797,121.80388641357422,125.624755859375,14.1433687210083,-12.207735061645508,0.0,2268.65150308609
46000,-87.49433898925781,125.37321472167969,125.29782104492188,15.084266662597656,-10.398774147033691,0.0,2272.858747243881
46100,-61.632633209228516,116.06404113769531,116.34490203857422,13.572853088378906,-9.766900062561035,0.0,2273.8927052021027
46200,-75.78147888183594,134.35171508789062,134.56748962402344,14.371980667114258,-10.326288223266602,0.0,2278.036540031433
46300,-77.14702606201172,129.50961303710938,134.0830841064453,14.590818405151367,-12.699207305908203,0.0,2281.978598356247
46400,-59.5306282043457,116.8509292602539,124.04298400878906,14.439176559448242,-7.854290962219238,0.0,2286.3081135749817
46500,-54.76267623901367,112.78125,113.04888153076172,11.87656021118164,-10.954879760742188,0.0,2291.364833831787
46600,-108.01441192626953,134.8759307861328,133.8288116455078,14.484434127807617,-13.068488121032715,0.0,2297.0668437480927
46700,-65.68180084228516,169.81004333496094,169.75706481933594,13.517104148864746,-9.763983726501465,0.0,2302.2070734500885
46800,-42.657691955566406,127.3892822265625,133.03390502929688,12.0734281539917,-10.018548965454102,0.0,2304.122519016266
46900,-36.34306716918945,129.42529296875,129.63938903808594,14.7031888961792,-10.22445297241211,0.0,2308.632039785385
47000,-89.8747329711914,124.87659454345703,127.54497528076172,14.281391143798828,-12.354808807373047,0.0,2312.3920493125916
47100,-69.45114135742188,153.09552001953125,153.77676391601562,14.207633972167969,-12.331865310668945,0.0,2316.41197013855
47200,-39.24440383911133,133.16883850097656,128.82542419433594,12.953651428222656,-13.566751480102539,0.0,2320.9007427692413
47300,-29.459476470947266,123.20335388183594,120.78348541259766,13.544698715209961,-9.054280281066895,0.0,2325.1677758693695
47400,-49.229957580566406,138.54078674316406,136.08273315429688,14.213102340698242,-10.917452812194824,0.0,2329.546720981598
47500,-72.4140625,143.0481719970703,150.54385375976562,15.63547134399414,-12.872528076171875,0.0,2331.182120323181
47600,-65.57423400878906,145.23402404785156,149.61753845214844,14.24077033996582,-12.173489570617676,0.0,2335.9597363471985
47700,-47.508419036865234,113.34713745117188,112.83795166015625,12.963528633117676,-9.430896759033203,0.0,2340.002600669861
47800,-47.80672836303711,129.75245666503906,129.06057739257812,11.984529495239258,-10.679898262023926,0.0,2344.245858669281
47900,-50.62284469604492,116.88179016113281,124.08219909667969,14.116168975830078,-10.83482551574707,0.0,2349.248236656189
48000,-64.80751037597656,141.23719787597656,142.5732879638672,14.886575698852539,-9.87568187713623,0.0,2354.0573813915253
48100,-78.38172149658203,119.38530731201172,120.72404479980469,13.731569290161133,-11.012760162353516,0.0,2358.6215703487396
48200,-32.82231903076172,143.2888641357422,128.8848419189453,14.402957916259766,-10.404657363891602,0.0,2359.899044752121
48300,-73.67256927490234,128.38040161132812,124.34468078613281,13.233404159545898,-11.904888153076172,0.0,2365.7646191120148
